CIVIC_NUMBER;Geo Local Area;Geom;P_PARCEL_ID;PCOORD;SITE_ID;STD_STREET,,,
"2025;Shaughnessy;""{""""coordinates"""": [-123.1527969763727", 49.23850225645449]," """"type"""": """"Point""""}"";__FJ198Y;73909171;013279106;W 37TH AV",2025
"2033;Shaughnessy;""{""""coordinates"""": [-123.1530057962526", 49.23850467864861]," """"type"""": """"Point""""}"";__FJ1990;73909163;013279114;W 37TH AV",2033
"2057;Shaughnessy;""{""""coordinates"""": [-123.15363774147089", 49.23851327596303]," """"type"""": """"Point""""}"";__FJ1994;73909139;013279131;W 37TH AV",2057
"2031;Shaughnessy;""{""""coordinates"""": [-123.15297506133273", 49.23939750660957]," """"type"""": """"Point""""}"";__FJ1998;73709167;008508500;W 36TH AV",2031
"2062;Shaughnessy;""{""""coordinates"""": [-123.1535513542615", 49.23975249505094]," """"type"""": """"Point""""}"";__FJ199A;73509132;013280767;W 35TH AV",2062
"2053;Shaughnessy;""{""""coordinates"""": [-123.15354069153055", 49.23480601245314]," """"type"""": """"Point""""}"";__FJ19BQ;75009147;010812873;W 41ST AV",2053
"2045;Shaughnessy;""{""""coordinates"""": [-123.15342076843449", 49.23480527225459]," """"type"""": """"Point""""}"";__FJ19BS;75009151;010812890;W 41ST AV",2045
"2041;Shaughnessy;""{""""coordinates"""": [-123.15329095222354", 49.23480364553412]," """"type"""": """"Point""""}"";__FJ19BU;75009155;010812903;W 41ST AV",2041
"2088;Shaughnessy;""{""""coordinates"""": [-123.1539983811252", 49.239794168679595]," """"type"""": """"Point""""}"";__FJ19C6;73509114;009911375;W 35TH AV",2088
"5294;Shaughnessy;""{""""coordinates"""": [-123.15451540481673", 49.238462163802026]," """"type"""": """"Point""""}"";__FJ19CS;09173792;011352388;EAST BOULEVARD",5294
"5240;Shaughnessy;""{""""coordinates"""": [-123.15454141605179", 49.2388250872481]," """"type"""": """"Point""""}"";__FJ19CU;09173740;013279181;EAST BOULEVARD",5240
"5190;Shaughnessy;""{""""coordinates"""": [-123.15449406867317", 49.23949666373676]," """"type"""": """"Point""""}"";__FJ19CY;09173556;006673252;EAST BOULEVARD",5190
"5140;Shaughnessy;""{""""coordinates"""": [-123.15432710281591", 49.23970107898721]," """"type"""": """"Point""""}"";__FJ19D0;09173546;009892672;EAST BOULEVARD",5140
"5138;Shaughnessy;""{""""coordinates"""": [-123.15426646324568", 49.23985542844263]," """"type"""": """"Point""""}"";__FJ19D2;09173506;009892656;EAST BOULEVARD",5138
"2067;Shaughnessy;""{""""coordinates"""": [-123.15391406977527", 49.234811344519294]," """"type"""": """"Point""""}"";__FJ19EA;75009131;010812814;W 41ST AV",2067
"5350;Shaughnessy;""{""""coordinates"""": [-123.15343060436416", 49.23728903704633]," """"type"""": """"Point""""}"";__FJ19EK;09173906;010979883;EAST BOULEVARD",5350
"4103;Shaughnessy;""{""""coordinates"""": [-123.14936301645184", 49.24950351673617]," """"type"""": """"Point""""}"";__FJ19EO;71209597;010992481;CYPRESS CRESCENT",4103
"4316;Shaughnessy;""{""""coordinates"""": [-123.14425321112257", 49.247275198498485]," """"type"""": """"Point""""}"";__FJ19EQ;12271706;010329200;MARGUERITE ST",4316
"4183;Shaughnessy;""{""""coordinates"""": [-123.14509455274933", 49.248548769367886]," """"type"""": """"Point""""}"";__FJ19ES;12271047;011030178;MARGUERITE ST",4183
"4288;Shaughnessy;""{""""coordinates"""": [-123.14572082910674", 49.24789535906087]," """"type"""": """"Point""""}"";__FJ19F4;12171084;011134496;ANGUS DRIVE",4288
"4238;Shaughnessy;""{""""coordinates"""": [-123.14571703391358", 49.2481418332146]," """"type"""": """"Point""""}"";__FJ19F6;12171072;011030267;ANGUS DRIVE",4238
"4173;Shaughnessy;""{""""coordinates"""": [-123.14655230444842", 49.24874390697412]," """"type"""": """"Point""""}"";__FJ19FE;12171037;011032103;ANGUS DRIVE",4173
"4237;Shaughnessy;""{""""coordinates"""": [-123.14657650067454", 49.248098468397714]," """"type"""": """"Point""""}"";__FJ19FK;12171075;006961673;ANGUS DRIVE",4237
"4287;Shaughnessy;""{""""coordinates"""": [-123.14658836000626", 49.24770445316774]," """"type"""": """"Point""""}"";__FJ19FO;12171095;006961690;ANGUS DRIVE",4287
"4190;Shaughnessy;""{""""coordinates"""": [-123.14718105948364", 49.24837068710449]," """"type"""": """"Point""""}"";__FJ19FW;12071058;011032413;PINE CRESCENT",4190
"4138;Shaughnessy;""{""""coordinates"""": [-123.14716854767418", 49.24878403393429]," """"type"""": """"Point""""}"";__FJ19G0;12071034;011032472;PINE CRESCENT",4138
"4128;Shaughnessy;""{""""coordinates"""": [-123.1472101544688", 49.249144689688556]," """"type"""": """"Point""""}"";__FJ19G2;71012006;011030496;PINE CRESCENT",4128
"4116;Shaughnessy;""{""""coordinates"""": [-123.14572350311147", 49.2491214057554]," """"type"""": """"Point""""}"";__FJ19G8;71012104;009347542;ANGUS DRIVE",4116
"4261;Shaughnessy;""{""""coordinates"""": [-123.14926911110274", 49.247944314725466]," """"type"""": """"Point""""}"";__FJ19GA;09771075;008573883;CYPRESS ST",4261
"1876;Shaughnessy;""{""""coordinates"""": [-123.14819553694797", 49.249159171568365]," """"type"""": """"Point""""}"";__FJ19GE;71009754;011033380;W KING EDWARD AV",1876
"4262;Shaughnessy;""{""""coordinates"""": [-123.14849590440747", 49.247976353689985]," """"type"""": """"Point""""}"";__FJ19GU;09771084;006083706;CYPRESS ST",4262
"4418;Shaughnessy;""{""""coordinates"""": [-123.14536123998326", 49.246498402511584]," """"type"""": """"Point""""}"";__FJ19HA;12171750;011021101;ANGUS DRIVE",4418
"4426;Shaughnessy;""{""""coordinates"""": [-123.14528302935231", 49.246300605723384]," """"type"""": """"Point""""}"";__FJ19HC;12171762;011021110;ANGUS DRIVE",4426
"4472;Shaughnessy;""{""""coordinates"""": [-123.14512249202608", 49.24590636642413]," """"type"""": """"Point""""}"";__FJ19HE;12171786;011021144;ANGUS DRIVE",4472
"4409;Shaughnessy;""{""""coordinates"""": [-123.14475583705665", 49.24649018540605]," """"type"""": """"Point""""}"";__FJ19HM;12271785;008244316;MARGUERITE ST",4409
"4361;Shaughnessy;""{""""coordinates"""": [-123.14492053804634", 49.24689431470914]," """"type"""": """"Point""""}"";__FJ19HQ;12271745;011021292;MARGUERITE ST",4361
"4312;Shaughnessy;""{""""coordinates"""": [-123.14717795047969", 49.24733399049494]," """"type"""": """"Point""""}"";__FJ19HU;12071706;011021764;PINE CRESCENT",4312
"4410;Shaughnessy;""{""""coordinates"""": [-123.14689333038", 49.246530187794164]," """"type"""": """"Point""""}"";__FJ19I2;12071752;003379540;PINE CRESCENT",4410
"4468;Shaughnessy;""{""""coordinates"""": [-123.14667650970753", 49.24593003132126]," """"type"""": """"Point""""}"";__FJ19I6;12071784;008115869;PINE CRESCENT",4468
"4449;Shaughnessy;""{""""coordinates"""": [-123.14611980002041", 49.24611964571951]," """"type"""": """"Point""""}"";__FJ19IE;12171777;011021853;ANGUS DRIVE",4449
"4409;Shaughnessy;""{""""coordinates"""": [-123.1462734893508", 49.24651838990895]," """"type"""": """"Point""""}"";__FJ19II;12171753;011021870;ANGUS DRIVE",4409
"4409;Shaughnessy;""{""""coordinates"""": [-123.14783160602396", 49.24652313509425]," """"type"""": """"Point""""}"";__FJ19J0;12071751;004691580;PINE CRESCENT",4409
"4337;Shaughnessy;""{""""coordinates"""": [-123.14794269774042", 49.2471409654887]," """"type"""": """"Point""""}"";__FJ19J6;12071715;011022591;PINE CRESCENT",4337
"4311;Shaughnessy;""{""""coordinates"""": [-123.14796668608103", 49.24735187299836]," """"type"""": """"Point""""}"";__FJ19J8;12071705;003390039;PINE CRESCENT",4311
"4518;Shaughnessy;""{""""coordinates"""": [-123.1465694649204", 49.245327036591476]," """"type"""": """"Point""""}"";__FJ19JC;12072104;004576659;PINE CRESCENT",4518
"1892;Shaughnessy;""{""""coordinates"""": [-123.14795707086094", 49.24529736460938]," """"type"""": """"Point""""}"";__FJ19JG;72109506;011016728;W 29TH AV",1892
"1880;Shaughnessy;""{""""coordinates"""": [-123.14769133842275", 49.24529411552484]," """"type"""": """"Point""""}"";__FJ19JI;72109536;011016752;W 29TH AV",1880
"1868;Shaughnessy;""{""""coordinates"""": [-123.14746462345917", 49.24528990751383]," """"type"""": """"Point""""}"";__FJ19JK;72109566;008437351;W 29TH AV",1868
"4430;Shaughnessy;""{""""coordinates"""": [-123.14847351402717", 49.24633340299851]," """"type"""": """"Point""""}"";__FJ19JY;09771782;002511649;CYPRESS ST",4430
"4470;Shaughnessy;""{""""coordinates"""": [-123.14826761945349", 49.24594687229622]," """"type"""": """"Point""""}"";__FJ19K2;09571954;010807888;MAPLE CRESCENT",4470
"1716;Shaughnessy;""{""""coordinates"""": [-123.14499042154749", 49.24910975275463]," """"type"""": """"Point""""}"";__FJ19KK;71012194;011030143;W KING EDWARD AV",1716
"1920;Shaughnessy;""{""""coordinates"""": [-123.15021135210877", 49.24963419699088]," """"type"""": """"Point""""}"";__FJ19KO;71009566;002753952;W KING EDWARD AV",1920
"4266;Shaughnessy;""{""""coordinates"""": [-123.14977475947649", 49.24794635887725]," """"type"""": """"Point""""}"";__FJ19L0;71209520;008573867;CYPRESS CRESCENT",4266
"4123;Shaughnessy;""{""""coordinates"""": [-123.1495592539668", 49.24937373155049]," """"type"""": """"Point""""}"";__FJ19OC;71209577;010992502;CYPRESS CRESCENT",4123
"4151;Shaughnessy;""{""""coordinates"""": [-123.15009057124942", 49.24900423806053]," """"type"""": """"Point""""}"";__FJ19OI;71209517;010992561;CYPRESS CRESCENT",4151
"4199;Shaughnessy;""{""""coordinates"""": [-123.15026380774506", 49.24858617537903]," """"type"""": """"Point""""}"";__FJ19OK;09571192;010992588;CYPRESS CRESCENT",4199
"4104;Shaughnessy;""{""""coordinates"""": [-123.15088352644032", 49.249405723775936]," """"type"""": """"Point""""}"";__FJ19OU;09571142;010992979;MAPLE CRESCENT",4104
"4338;Shaughnessy;""{""""coordinates"""": [-123.14415297314808", 49.247018959454955]," """"type"""": """"Point""""}"";__FJ19PG;12271756;011017317;MARGUERITE ST",4338
"1469;Shaughnessy;""{""""coordinates"""": [-123.13719783821341", 49.257365290043836]," """"type"""": """"Point""""}"";__FIY5IG;69013306;011524707;MCRAE AV",1469
"1363;Shaughnessy;""{""""coordinates"""": [-123.13534241147035", 49.25676752440116]," """"type"""": """"Point""""}"";__FIY5IS;69213335;011533137;THE CRESCENT",1363
"1350;Shaughnessy;""{""""coordinates"""": [-123.13495888911135", 49.25748174354278]," """"type"""": """"Point""""}"";__FIY5IW;69013444;011524782;W 15TH AV",1350
"1458;Shaughnessy;""{""""coordinates"""": [-123.13777965103753", 49.2567557833574]," """"type"""": """"Point""""}"";__FIY5IY;13069008;EPS922;MCRAE AV",1458
"1451;Shaughnessy;""{""""coordinates"""": [-123.1378099516896", 49.25532354638152]," """"type"""": """"Point""""}"";__FIY5J4;69813057;011533251;ANGUS DRIVE",1451
"3369;Shaughnessy;""{""""coordinates"""": [-123.13720841870679", 49.25570386960584]," """"type"""": """"Point""""}"";__FIY5J8;69813095;006792901;THE CRESCENT",3369
"3333;Shaughnessy;""{""""coordinates"""": [-123.13673985911181", 49.2564359972971]," """"type"""": """"Point""""}"";__FIY5JE;13369094;027666191;THE CRESCENT",3333
"1398;Shaughnessy;""{""""coordinates"""": [-123.13654916422567", 49.25485101321556]," """"type"""": """"Point""""}"";__FIY5JO;69813306;011532670;THE CRESCENT",1398
"3567;Shaughnessy;""{""""coordinates"""": [-123.1358333592274", 49.25441469822835]," """"type"""": """"Point""""}"";__FIY5KG;69813394;011532688;HUDSON ST",3567
"1668;Shaughnessy;""{""""coordinates"""": [-123.14272854910358", 49.25681999237371]," """"type"""": """"Point""""}"";__FIY5MM;69012234;011521023;W 16TH AV",1668
"1609;Shaughnessy;""{""""coordinates"""": [-123.14171376467883", 49.25686082949252]," """"type"""": """"Point""""}"";__FIY5MS;69012294;011521040;CEDAR CRESCENT",1609
"1637;Shaughnessy;""{""""coordinates"""": [-123.14247761962474", 49.256542799593596]," """"type"""": """"Point""""}"";__FIY5MU;69112255;011521058;CEDAR CRESCENT",1637
"1695;Shaughnessy;""{""""coordinates"""": [-123.14331300253676", 49.25648373823407]," """"type"""": """"Point""""}"";__FIY5MY;69112205;011521074;CEDAR CRESCENT",1695
"1576;Shaughnessy;""{""""coordinates"""": [-123.1406031674335", 49.25679158291364]," """"type"""": """"Point""""}"";__FIY5N2;69012416;010686339;W 16TH AV",1576
"1560;Shaughnessy;""{""""coordinates"""": [-123.1403124930829", 49.25678608939507]," """"type"""": """"Point""""}"";__FIY5N4;69012436;003202402;W 16TH AV",1560
"1526;Shaughnessy;""{""""coordinates"""": [-123.13972016063342", 49.256778729525195]," """"type"""": """"Point""""}"";__FIY5N8;69012476;028740807;W 16TH AV",1526
"1511;Shaughnessy;""{""""coordinates"""": [-123.13928270439308", 49.256628138051]," """"type"""": """"Point""""}"";__FIY5NC;69512497;005911184;MARPOLE AV",1511
"3338;Shaughnessy;""{""""coordinates"""": [-123.14089702448908", 49.25637987357704]," """"type"""": """"Point""""}"";__FIY5NE;12469084;011292024;FIR ST",3338
"1537;Shaughnessy;""{""""coordinates"""": [-123.139739594056", 49.25636537572563]," """"type"""": """"Point""""}"";__FIY5NK;69512467;005493765;MARPOLE AV",1537
"1652;Shaughnessy;""{""""coordinates"""": [-123.1421756760426", 49.25525928382473]," """"type"""": """"Point""""}"";__FIY5NO;12369574;010808361;MARPOLE AV",1652
"1598;Shaughnessy;""{""""coordinates"""": [-123.1407772075543", 49.25542967466605]," """"type"""": """"Point""""}"";__FIY5NQ;69512376;012037575;MARPOLE AV",1598
"3351;Shaughnessy;""{""""coordinates"""": [-123.1393869359879", 49.25563017267048]," """"type"""": """"Point""""}"";__FIY5NY;13069515;007365012;GRANVILLE ST",3351
"1637;Shaughnessy;""{""""coordinates"""": [-123.1417141908934", 49.25472959150169]," """"type"""": """"Point""""}"";__FIY5O4;69812617;011538741;ANGUS DRIVE",1637
"1655;Shaughnessy;""{""""coordinates"""": [-123.14215969199891", 49.254722729550146]," """"type"""": """"Point""""}"";__FIY5O6;69812375;010808370;ANGUS DRIVE",1655
"1675;Shaughnessy;""{""""coordinates"""": [-123.14267638492045", 49.25471849454356]," """"type"""": """"Point""""}"";__FIY5O8;69812345;009175547;ANGUS DRIVE",1675
"1502;Shaughnessy;""{""""coordinates"""": [-123.13934223112413", 49.2541262255988]," """"type"""": """"Point""""}"";__FIY5OC;69812696;007368755;ANGUS DRIVE",1502
"3998;Shaughnessy;""{""""coordinates"""": [-123.1386700188745", 49.250458331743445]," """"type"""": """"Point""""}"";__FIY5P8;70513004;011530073;GRANVILLE ST",3998
"1451;Shaughnessy;""{""""coordinates"""": [-123.13784737783426", 49.2498377638997]," """"type"""": """"Point""""}"";__FIY5PK;71013055;011530171;W KING EDWARD AV",1451
"1388;Shaughnessy;""{""""coordinates"""": [-123.13631384971114", 49.25055653914029]," """"type"""": """"Point""""}"";__FIY5PO;70513504;007581904;LAURIER AV",1388
"3980;Shaughnessy;""{""""coordinates"""": [-123.13631997345746", 49.250285325788354]," """"type"""": """"Point""""}"";__FIY5PQ;13570576;007581939;CARTIER ST",3980
"4050;Shaughnessy;""{""""coordinates"""": [-123.13633970127201", 49.249824746802325]," """"type"""": """"Point""""}"";__FIY5Q2;71013507;008115842;CARTIER ST",4050
"1388;Shaughnessy;""{""""coordinates"""": [-123.13580908378297", 49.25166714460555]," """"type"""": """"Point""""}"";__FIY5Q6;70313534;011530421;BALFOUR AV",1388
"1383;Shaughnessy;""{""""coordinates"""": [-123.13585856770042", 49.25113187944391]," """"type"""": """"Point""""}"";__FIY5QC;70513535;011530537;LAURIER AV",1383
"1428;Shaughnessy;""{""""coordinates"""": [-123.13747408138921", 49.251708325507124]," """"type"""": """"Point""""}"";__FIY5QK;70313066;008285012;BALFOUR AV",1428
"3899;Shaughnessy;""{""""coordinates"""": [-123.13696960649496", 49.25115572724843]," """"type"""": """"Point""""}"";__FIY5QO;70513097;011530910;CARTIER ST",3899
"1431;Shaughnessy;""{""""coordinates"""": [-123.13738323797422", 49.25116378159455]," """"type"""": """"Point""""}"";__FIY5QQ;70513077;008329532;LAURIER AV",1431
"1499;Shaughnessy;""{""""coordinates"""": [-123.13862890230789", 49.25117844905508]," """"type"""": """"Point""""}"";__FIY5QW;70513007;011530952;LAURIER AV",1499
"1460;Shaughnessy;""{""""coordinates"""": [-123.13776300114135", 49.25305455755852]," """"type"""": """"Point""""}"";__FIY5R0;70213066;007636890;MATTHEWS AV",1460
"1489;Shaughnessy;""{""""coordinates"""": [-123.13819006502476", 49.25221749163919]," """"type"""": """"Point""""}"";__FIY5R4;70313035;007189923;BALFOUR AV",1489
"1469;Shaughnessy;""{""""coordinates"""": [-123.13770510810663", 49.25225450134224]," """"type"""": """"Point""""}"";__FIY5R6;70313065;011532394;BALFOUR AV",1469
"3773;Shaughnessy;""{""""coordinates"""": [-123.13721533599072", 49.25229468104741]," """"type"""": """"Point""""}"";__FIY5R8;70313095;011532416;CARTIER ST",3773
"3689;Shaughnessy;""{""""coordinates"""": [-123.13754692590246", 49.252688259614104]," """"type"""": """"Point""""}"";__FIY5RA;13570257;011532351;CARTIER ST",3689
"1341;Shaughnessy;""{""""coordinates"""": [-123.1357876214798", 49.25378194709943]," """"type"""": """"Point""""}"";__FIY5RE;70213577;010826718;MATTHEWS AV",1341
"1399;Shaughnessy;""{""""coordinates"""": [-123.13731729773906", 49.25386016964393]," """"type"""": """"Point""""}"";__FIY5RK;70213065;007585454;MATTHEWS AV",1399
"1475;Shaughnessy;""{""""coordinates"""": [-123.13813236209192", 49.25367928457979]," """"type"""": """"Point""""}"";__FIY5RO;70213035;011079584;MATTHEWS AV",1475
"1495;Shaughnessy;""{""""coordinates"""": [-123.13854913558045", 49.253574881713135]," """"type"""": """"Point""""}"";__FIY5RQ;70213005;011079576;MATTHEWS AV",1495
"3699;Shaughnessy;""{""""coordinates"""": [-123.1349823313375", 49.252340074830386]," """"type"""": """"Point""""}"";__FIY5S2;14470275;007393318;HUDSON ST",3699
"1337;Shaughnessy;""{""""coordinates"""": [-123.13569597837328", 49.2522083403294]," """"type"""": """"Point""""}"";__FIY5S6;70313555;007393423;BALFOUR AV",1337
"3750;Shaughnessy;""{""""coordinates"""": [-123.13620892664186", 49.25235076080524]," """"type"""": """"Point""""}"";__FIY5S8;13570292;009323945;CARTIER ST",3750
"1625;Shaughnessy;""{""""coordinates"""": [-123.14200851926206", 49.253066894913864]," """"type"""": """"Point""""}"";__FIY5SM;70212511;007798393;MATTHEWS AV",1625
"1603;Shaughnessy;""{""""coordinates"""": [-123.14170037926746", 49.25318825901733]," """"type"""": """"Point""""}"";__FIY5SO;70212515;011539054;MATTHEWS AV",1603
"1526;Shaughnessy;""{""""coordinates"""": [-123.1398013542636", 49.253932714434484]," """"type"""": """"Point""""}"";__FIY5SY;69812674;011538961;ANGUS DRIVE",1526
"1550;Shaughnessy;""{""""coordinates"""": [-123.14026235390077", 49.2539177543358]," """"type"""": """"Point""""}"";__FIY5T0;69812654;011538996;ANGUS DRIVE",1550
"1638;Shaughnessy;""{""""coordinates"""": [-123.14192132769419", 49.25380011278208]," """"type"""": """"Point""""}"";__FIY5T4;69912576;006194672;ANGUS DRIVE",1638
"1554;Shaughnessy;""{""""coordinates"""": [-123.14063439617023", 49.252604440147024]," """"type"""": """"Point""""}"";__FIY5T8;70212546;007571925;MATTHEWS AV",1554
"1538;Shaughnessy;""{""""coordinates"""": [-123.14030952774463", 49.25264667192951]," """"type"""": """"Point""""}"";__FIY5TA;70212556;008497877;MATTHEWS AV",1538
"1530;Shaughnessy;""{""""coordinates"""": [-123.13998736255995", 49.25267315787936]," """"type"""": """"Point""""}"";__FIY5TC;70212580;008497907;MATTHEWS AV",1530
